"Total Abandoned Cart Report","Rapport de paniers abandonés"
"the first reminders","les premières relances"
"the second reminders","les secondes relances"
"the third reminders","les troisièmes relances"
"Converted Cart Report for %s","Taux de conversion pour %s"
"Abandoned Cart Conversion Report","Rapport de paniers abandonés"
"Sent","Envoyés"
"Converted","Convertis"
"Conversion Rate","Taux de conversion"
"Total Revenue","Chiffre d'affaires total"
"Average Revenue","Revenu moyen"
"SCA Email 1 - First Reminder","SCA Email 1 - Première relance"
"SCA Email 2 - Second Reminder","SCA Email 2 - Deuxième relance"
"SCA Email 3 - Third Reminder","SCA Email 3 - Troisième relance"
"Shopping Cart Abandonment","Paniers Abandonnés"
"Total","Total"
"Converted Cart Report","Aperçu sur les paniers converties"
"First Name","Prénom"
"Last Name","Nom"
"Purchase On","Acheté sur"
"Order #","Commande #"
"Ordered Quantity","Quantité commandée"
"Coupon Code","Code coupon"
"Subtotal","Sous-total"
"Shipping","Livraison"
"Discount","Montant de la remise"
"Order Total","Total"
